2026-07-07T15:04:20 carbon_intensity: 2022-01-01T00:00:00Z -> 2022-01-04T00:00:00Z, rows=72
2026-07-07T15:25:42 carbon_intensity: 2023-12-10T00:00:00Z -> 2023-12-13T00:00:00Z, rows=72
2026-07-07T15:25:51 carbon_intensity: 2023-12-13T00:00:00Z -> 2023-12-16T00:00:00Z, rows=72
2026-07-07T15:26:00 carbon_intensity: 2023-12-16T00:00:00Z -> 2023-12-19T00:00:00Z, rows=72
2026-07-07T15:26:09 carbon_intensity: 2023-12-19T00:00:00Z -> 2023-12-22T00:00:00Z, rows=72
2026-07-07T15:26:13 carbon_intensity: 2023-12-22T00:00:00Z -> 2023-12-25T00:00:00Z, rows=72
2026-07-07T15:26:19 carbon_intensity: 2023-12-25T00:00:00Z -> 2023-12-28T00:00:00Z, rows=72
2026-07-07T15:26:24 carbon_intensity: 2023-12-28T00:00:00Z -> 2023-12-31T00:00:00Z, rows=72
2026-07-07T15:26:28 carbon_intensity: 2023-12-31T00:00:00Z -> 2024-01-03T00:00:00Z, rows=72
2026-07-07T15:26:32 carbon_intensity: 2024-01-03T00:00:00Z -> 2024-01-06T00:00:00Z, rows=72
2026-07-07T15:26:38 carbon_intensity: 2024-01-06T00:00:00Z -> 2024-01-09T00:00:00Z, rows=72
2026-07-07T15:26:44 carbon_intensity: 2024-01-09T00:00:00Z -> 2024-01-12T00:00:00Z, rows=72
2026-07-07T15:26:49 carbon_intensity: 2024-01-12T00:00:00Z -> 2024-01-15T00:00:00Z, rows=72
2026-07-07T15:26:54 carbon_intensity: 2024-01-15T00:00:00Z -> 2024-01-18T00:00:00Z, rows=72
2026-07-07T15:26:58 carbon_intensity: 2024-01-18T00:00:00Z -> 2024-01-21T00:00:00Z, rows=72
2026-07-07T15:27:03 carbon_intensity: 2024-01-21T00:00:00Z -> 2024-01-24T00:00:00Z, rows=72
2026-07-07T15:27:07 carbon_intensity: 2024-01-24T00:00:00Z -> 2024-01-27T00:00:00Z, rows=72
2026-07-07T15:27:19 carbon_intensity: 2024-01-27T00:00:00Z -> 2024-01-30T00:00:00Z, rows=72
2026-07-07T15:27:24 carbon_intensity: 2024-01-30T00:00:00Z -> 2024-02-02T00:00:00Z, rows=72
2026-07-07T15:27:30 carbon_intensity: 2024-02-02T00:00:00Z -> 2024-02-05T00:00:00Z, rows=72
2026-07-07T15:27:35 carbon_intensity: 2024-02-05T00:00:00Z -> 2024-02-08T00:00:00Z, rows=72
2026-07-07T15:27:44 carbon_intensity: 2024-02-08T00:00:00Z -> 2024-02-11T00:00:00Z, rows=72
2026-07-07T15:27:48 carbon_intensity: 2024-02-11T00:00:00Z -> 2024-02-14T00:00:00Z, rows=72
2026-07-07T15:27:53 carbon_intensity: 2024-02-14T00:00:00Z -> 2024-02-17T00:00:00Z, rows=72
2026-07-07T15:28:00 carbon_intensity: 2024-02-17T00:00:00Z -> 2024-02-20T00:00:00Z, rows=72
2026-07-07T15:28:05 carbon_intensity: 2024-02-20T00:00:00Z -> 2024-02-23T00:00:00Z, rows=72
2026-07-07T15:28:10 carbon_intensity: 2024-02-23T00:00:00Z -> 2024-02-26T00:00:00Z, rows=72
2026-07-07T15:28:14 carbon_intensity: 2024-02-26T00:00:00Z -> 2024-02-29T00:00:00Z, rows=72
2026-07-07T15:28:19 carbon_intensity: 2024-02-29T00:00:00Z -> 2024-03-03T00:00:00Z, rows=72
2026-07-07T15:28:24 carbon_intensity: 2024-03-03T00:00:00Z -> 2024-03-06T00:00:00Z, rows=72
2026-07-07T15:28:28 carbon_intensity: 2024-03-06T00:00:00Z -> 2024-03-09T00:00:00Z, rows=72
2026-07-07T15:28:32 carbon_intensity: 2024-03-09T00:00:00Z -> 2024-03-12T00:00:00Z, rows=72
2026-07-07T15:28:40 carbon_intensity: 2024-03-12T00:00:00Z -> 2024-03-15T00:00:00Z, rows=72
2026-07-07T15:28:44 carbon_intensity: 2024-03-15T00:00:00Z -> 2024-03-18T00:00:00Z, rows=72
2026-07-07T15:28:49 carbon_intensity: 2024-03-18T00:00:00Z -> 2024-03-21T00:00:00Z, rows=72
2026-07-07T15:28:54 carbon_intensity: 2024-03-21T00:00:00Z -> 2024-03-24T00:00:00Z, rows=72
2026-07-07T15:28:58 carbon_intensity: 2024-03-24T00:00:00Z -> 2024-03-27T00:00:00Z, rows=72
2026-07-07T15:29:02 carbon_intensity: 2024-03-27T00:00:00Z -> 2024-03-30T00:00:00Z, rows=72
2026-07-07T15:29:06 carbon_intensity: 2024-03-30T00:00:00Z -> 2024-04-02T00:00:00Z, rows=72
2026-07-07T15:29:15 carbon_intensity: 2024-04-02T00:00:00Z -> 2024-04-05T00:00:00Z, rows=72
2026-07-07T15:29:20 carbon_intensity: 2024-04-05T00:00:00Z -> 2024-04-08T00:00:00Z, rows=72
2026-07-07T15:29:31 carbon_intensity: 2024-04-08T00:00:00Z -> 2024-04-11T00:00:00Z, rows=72
2026-07-07T15:29:36 carbon_intensity: 2024-04-11T00:00:00Z -> 2024-04-14T00:00:00Z, rows=72
2026-07-07T15:29:41 carbon_intensity: 2024-04-14T00:00:00Z -> 2024-04-17T00:00:00Z, rows=72
2026-07-07T15:29:51 carbon_intensity: 2024-04-17T00:00:00Z -> 2024-04-20T00:00:00Z, rows=72
2026-07-07T15:29:56 carbon_intensity: 2024-04-20T00:00:00Z -> 2024-04-23T00:00:00Z, rows=72
2026-07-07T15:30:00 carbon_intensity: 2024-04-23T00:00:00Z -> 2024-04-26T00:00:00Z, rows=72
2026-07-07T15:30:05 carbon_intensity: 2024-04-26T00:00:00Z -> 2024-04-29T00:00:00Z, rows=72
2026-07-07T15:30:09 carbon_intensity: 2024-04-29T00:00:00Z -> 2024-05-02T00:00:00Z, rows=72
2026-07-07T15:30:16 carbon_intensity: 2024-05-02T00:00:00Z -> 2024-05-05T00:00:00Z, rows=72
2026-07-07T15:30:20 carbon_intensity: 2024-05-05T00:00:00Z -> 2024-05-08T00:00:00Z, rows=72
2026-07-07T15:30:23 carbon_intensity: 2024-05-08T00:00:00Z -> 2024-05-11T00:00:00Z, rows=72
2026-07-07T15:30:30 carbon_intensity: 2024-05-11T00:00:00Z -> 2024-05-14T00:00:00Z, rows=72
2026-07-07T15:30:34 carbon_intensity: 2024-05-14T00:00:00Z -> 2024-05-17T00:00:00Z, rows=72
2026-07-07T15:30:43 carbon_intensity: 2024-05-17T00:00:00Z -> 2024-05-20T00:00:00Z, rows=72
2026-07-07T15:30:47 carbon_intensity: 2024-05-20T00:00:00Z -> 2024-05-23T00:00:00Z, rows=72
2026-07-07T15:30:54 carbon_intensity: 2024-05-23T00:00:00Z -> 2024-05-26T00:00:00Z, rows=72
2026-07-07T15:30:58 carbon_intensity: 2024-05-26T00:00:00Z -> 2024-05-29T00:00:00Z, rows=72
2026-07-07T15:31:02 carbon_intensity: 2024-05-29T00:00:00Z -> 2024-06-01T00:00:00Z, rows=72
2026-07-07T15:31:06 carbon_intensity: 2024-06-01T00:00:00Z -> 2024-06-04T00:00:00Z, rows=72
2026-07-07T15:31:10 carbon_intensity: 2024-06-04T00:00:00Z -> 2024-06-07T00:00:00Z, rows=72
2026-07-07T15:31:15 carbon_intensity: 2024-06-07T00:00:00Z -> 2024-06-10T00:00:00Z, rows=72
2026-07-07T15:31:21 carbon_intensity: 2024-06-10T00:00:00Z -> 2024-06-13T00:00:00Z, rows=72
2026-07-07T15:31:30 carbon_intensity: 2024-06-13T00:00:00Z -> 2024-06-16T00:00:00Z, rows=72
2026-07-07T15:31:34 carbon_intensity: 2024-06-16T00:00:00Z -> 2024-06-19T00:00:00Z, rows=72
2026-07-07T15:31:39 carbon_intensity: 2024-06-19T00:00:00Z -> 2024-06-22T00:00:00Z, rows=72
2026-07-07T15:31:43 carbon_intensity: 2024-06-22T00:00:00Z -> 2024-06-25T00:00:00Z, rows=72
2026-07-07T15:31:48 carbon_intensity: 2024-06-25T00:00:00Z -> 2024-06-28T00:00:00Z, rows=72
2026-07-07T15:31:53 carbon_intensity: 2024-06-28T00:00:00Z -> 2024-07-01T00:00:00Z, rows=72
2026-07-07T15:31:57 carbon_intensity: 2024-07-01T00:00:00Z -> 2024-07-04T00:00:00Z, rows=72
2026-07-07T15:32:04 carbon_intensity: 2024-07-04T00:00:00Z -> 2024-07-07T00:00:00Z, rows=72
2026-07-07T15:32:08 carbon_intensity: 2024-07-07T00:00:00Z -> 2024-07-10T00:00:00Z, rows=72
2026-07-07T15:32:14 carbon_intensity: 2024-07-10T00:00:00Z -> 2024-07-13T00:00:00Z, rows=72
2026-07-07T15:32:23 carbon_intensity: 2024-07-13T00:00:00Z -> 2024-07-16T00:00:00Z, rows=72
2026-07-07T15:32:29 carbon_intensity: 2024-07-16T00:00:00Z -> 2024-07-19T00:00:00Z, rows=72
2026-07-07T15:32:32 carbon_intensity: 2024-07-19T00:00:00Z -> 2024-07-22T00:00:00Z, rows=72
2026-07-07T15:32:37 carbon_intensity: 2024-07-22T00:00:00Z -> 2024-07-25T00:00:00Z, rows=72
2026-07-07T15:32:41 carbon_intensity: 2024-07-25T00:00:00Z -> 2024-07-28T00:00:00Z, rows=72
2026-07-07T15:32:47 carbon_intensity: 2024-07-28T00:00:00Z -> 2024-07-31T00:00:00Z, rows=72
2026-07-07T15:32:52 carbon_intensity: 2024-07-31T00:00:00Z -> 2024-08-03T00:00:00Z, rows=72
2026-07-07T15:32:57 carbon_intensity: 2024-08-03T00:00:00Z -> 2024-08-06T00:00:00Z, rows=72
2026-07-07T15:33:02 carbon_intensity: 2024-08-06T00:00:00Z -> 2024-08-09T00:00:00Z, rows=72
2026-07-07T15:33:07 carbon_intensity: 2024-08-09T00:00:00Z -> 2024-08-12T00:00:00Z, rows=72
2026-07-07T15:33:17 carbon_intensity: 2024-08-12T00:00:00Z -> 2024-08-15T00:00:00Z, rows=72
2026-07-07T15:33:23 carbon_intensity: 2024-08-15T00:00:00Z -> 2024-08-18T00:00:00Z, rows=72
2026-07-07T15:33:28 carbon_intensity: 2024-08-18T00:00:00Z -> 2024-08-21T00:00:00Z, rows=72
2026-07-07T15:33:33 carbon_intensity: 2024-08-21T00:00:00Z -> 2024-08-24T00:00:00Z, rows=72
2026-07-07T15:33:39 carbon_intensity: 2024-08-24T00:00:00Z -> 2024-08-27T00:00:00Z, rows=72
2026-07-07T15:33:47 carbon_intensity: 2024-08-27T00:00:00Z -> 2024-08-30T00:00:00Z, rows=72
2026-07-07T15:33:53 carbon_intensity: 2024-08-30T00:00:00Z -> 2024-09-02T00:00:00Z, rows=72
2026-07-07T15:33:57 carbon_intensity: 2024-09-02T00:00:00Z -> 2024-09-05T00:00:00Z, rows=72
2026-07-07T15:34:03 carbon_intensity: 2024-09-05T00:00:00Z -> 2024-09-08T00:00:00Z, rows=72
2026-07-07T15:34:08 carbon_intensity: 2024-09-08T00:00:00Z -> 2024-09-11T00:00:00Z, rows=72
2026-07-07T15:34:13 carbon_intensity: 2024-09-11T00:00:00Z -> 2024-09-14T00:00:00Z, rows=72
2026-07-07T15:34:17 carbon_intensity: 2024-09-14T00:00:00Z -> 2024-09-17T00:00:00Z, rows=72
2026-07-07T15:34:22 carbon_intensity: 2024-09-17T00:00:00Z -> 2024-09-20T00:00:00Z, rows=72
2026-07-07T15:34:32 carbon_intensity: 2024-09-20T00:00:00Z -> 2024-09-23T00:00:00Z, rows=72
2026-07-07T15:34:38 carbon_intensity: 2024-09-23T00:00:00Z -> 2024-09-26T00:00:00Z, rows=72
2026-07-07T15:34:43 carbon_intensity: 2024-09-26T00:00:00Z -> 2024-09-29T00:00:00Z, rows=72
2026-07-07T15:34:48 carbon_intensity: 2024-09-29T00:00:00Z -> 2024-10-02T00:00:00Z, rows=72
2026-07-07T15:34:53 carbon_intensity: 2024-10-02T00:00:00Z -> 2024-10-05T00:00:00Z, rows=72
2026-07-07T15:34:58 carbon_intensity: 2024-10-05T00:00:00Z -> 2024-10-08T00:00:00Z, rows=72
2026-07-07T15:35:01 carbon_intensity: 2024-10-08T00:00:00Z -> 2024-10-11T00:00:00Z, rows=72
2026-07-07T15:35:06 carbon_intensity: 2024-10-11T00:00:00Z -> 2024-10-14T00:00:00Z, rows=72
2026-07-07T15:35:11 carbon_intensity: 2024-10-14T00:00:00Z -> 2024-10-17T00:00:00Z, rows=72
2026-07-07T15:35:16 carbon_intensity: 2024-10-17T00:00:00Z -> 2024-10-20T00:00:00Z, rows=72
2026-07-07T15:35:23 carbon_intensity: 2024-10-20T00:00:00Z -> 2024-10-23T00:00:00Z, rows=72
2026-07-07T15:35:28 carbon_intensity: 2024-10-23T00:00:00Z -> 2024-10-26T00:00:00Z, rows=72
2026-07-07T15:35:37 carbon_intensity: 2024-10-26T00:00:00Z -> 2024-10-29T00:00:00Z, rows=72
2026-07-07T15:35:40 carbon_intensity: 2024-10-29T00:00:00Z -> 2024-11-01T00:00:00Z, rows=72
2026-07-07T15:35:44 carbon_intensity: 2024-11-01T00:00:00Z -> 2024-11-04T00:00:00Z, rows=72
2026-07-07T15:35:49 carbon_intensity: 2024-11-04T00:00:00Z -> 2024-11-07T00:00:00Z, rows=72
2026-07-07T15:35:53 carbon_intensity: 2024-11-07T00:00:00Z -> 2024-11-10T00:00:00Z, rows=72
2026-07-07T15:35:58 carbon_intensity: 2024-11-10T00:00:00Z -> 2024-11-13T00:00:00Z, rows=72
2026-07-07T15:36:02 carbon_intensity: 2024-11-13T00:00:00Z -> 2024-11-16T00:00:00Z, rows=72
2026-07-07T15:36:07 carbon_intensity: 2024-11-16T00:00:00Z -> 2024-11-19T00:00:00Z, rows=72
2026-07-07T15:36:12 carbon_intensity: 2024-11-19T00:00:00Z -> 2024-11-22T00:00:00Z, rows=72
2026-07-07T15:36:17 carbon_intensity: 2024-11-22T00:00:00Z -> 2024-11-25T00:00:00Z, rows=72
2026-07-07T15:36:22 carbon_intensity: 2024-11-25T00:00:00Z -> 2024-11-28T00:00:00Z, rows=72
2026-07-07T15:36:29 carbon_intensity: 2024-11-28T00:00:00Z -> 2024-12-01T00:00:00Z, rows=72
2026-07-07T15:36:33 carbon_intensity: 2024-12-01T00:00:00Z -> 2024-12-04T00:00:00Z, rows=72
2026-07-07T15:36:37 carbon_intensity: 2024-12-04T00:00:00Z -> 2024-12-07T00:00:00Z, rows=72
2026-07-07T15:36:42 carbon_intensity: 2024-12-07T00:00:00Z -> 2024-12-10T00:00:00Z, rows=72
2026-07-07T15:36:46 carbon_intensity: 2024-12-10T00:00:00Z -> 2024-12-13T00:00:00Z, rows=72
2026-07-07T15:36:51 carbon_intensity: 2024-12-13T00:00:00Z -> 2024-12-16T00:00:00Z, rows=72
2026-07-07T15:36:57 carbon_intensity: 2024-12-16T00:00:00Z -> 2024-12-19T00:00:00Z, rows=72
2026-07-07T15:37:03 carbon_intensity: 2024-12-19T00:00:00Z -> 2024-12-22T00:00:00Z, rows=72
2026-07-07T15:37:08 carbon_intensity: 2024-12-22T00:00:00Z -> 2024-12-25T00:00:00Z, rows=72
2026-07-07T15:37:14 carbon_intensity: 2024-12-25T00:00:00Z -> 2024-12-28T00:00:00Z, rows=72
2026-07-07T15:37:19 carbon_intensity: 2024-12-28T00:00:00Z -> 2024-12-31T00:00:00Z, rows=72
2026-07-07T15:37:24 carbon_intensity: 2024-12-31T00:00:00Z -> 2025-01-03T00:00:00Z, rows=72
2026-07-07T15:37:29 carbon_intensity: 2025-01-03T00:00:00Z -> 2025-01-06T00:00:00Z, rows=72
2026-07-07T15:37:33 carbon_intensity: 2025-01-06T00:00:00Z -> 2025-01-09T00:00:00Z, rows=72
2026-07-07T15:37:37 carbon_intensity: 2025-01-09T00:00:00Z -> 2025-01-12T00:00:00Z, rows=72
2026-07-07T15:37:42 carbon_intensity: 2025-01-12T00:00:00Z -> 2025-01-15T00:00:00Z, rows=72
2026-07-07T15:37:53 carbon_intensity: 2025-01-15T00:00:00Z -> 2025-01-18T00:00:00Z, rows=72
2026-07-07T15:37:58 carbon_intensity: 2025-01-18T00:00:00Z -> 2025-01-21T00:00:00Z, rows=72
2026-07-07T15:38:02 carbon_intensity: 2025-01-21T00:00:00Z -> 2025-01-24T00:00:00Z, rows=72
2026-07-07T15:38:07 carbon_intensity: 2025-01-24T00:00:00Z -> 2025-01-27T00:00:00Z, rows=72
2026-07-07T15:38:12 carbon_intensity: 2025-01-27T00:00:00Z -> 2025-01-30T00:00:00Z, rows=72
2026-07-07T15:38:18 carbon_intensity: 2025-01-30T00:00:00Z -> 2025-02-02T00:00:00Z, rows=72
2026-07-07T15:38:23 carbon_intensity: 2025-02-02T00:00:00Z -> 2025-02-05T00:00:00Z, rows=72
2026-07-07T15:38:28 carbon_intensity: 2025-02-05T00:00:00Z -> 2025-02-08T00:00:00Z, rows=72
2026-07-07T15:38:32 carbon_intensity: 2025-02-08T00:00:00Z -> 2025-02-11T00:00:00Z, rows=72
2026-07-07T15:38:36 carbon_intensity: 2025-02-11T00:00:00Z -> 2025-02-14T00:00:00Z, rows=72
2026-07-07T15:38:46 carbon_intensity: 2025-02-14T00:00:00Z -> 2025-02-17T00:00:00Z, rows=72
2026-07-07T15:38:51 carbon_intensity: 2025-02-17T00:00:00Z -> 2025-02-20T00:00:00Z, rows=72
2026-07-07T15:38:56 carbon_intensity: 2025-02-20T00:00:00Z -> 2025-02-23T00:00:00Z, rows=72
2026-07-07T15:39:00 carbon_intensity: 2025-02-23T00:00:00Z -> 2025-02-26T00:00:00Z, rows=72
2026-07-07T15:39:12 carbon_intensity: 2025-02-26T00:00:00Z -> 2025-03-01T00:00:00Z, rows=72
2026-07-07T15:39:23 carbon_intensity: 2025-03-01T00:00:00Z -> 2025-03-04T00:00:00Z, rows=72
2026-07-07T15:39:29 carbon_intensity: 2025-03-04T00:00:00Z -> 2025-03-07T00:00:00Z, rows=72
2026-07-07T15:39:34 carbon_intensity: 2025-03-07T00:00:00Z -> 2025-03-10T00:00:00Z, rows=72
2026-07-07T15:39:39 carbon_intensity: 2025-03-10T00:00:00Z -> 2025-03-13T00:00:00Z, rows=72
2026-07-07T15:39:43 carbon_intensity: 2025-03-13T00:00:00Z -> 2025-03-16T00:00:00Z, rows=72
2026-07-07T15:39:50 carbon_intensity: 2025-03-16T00:00:00Z -> 2025-03-19T00:00:00Z, rows=72
2026-07-07T15:40:00 carbon_intensity: 2025-03-19T00:00:00Z -> 2025-03-22T00:00:00Z, rows=72
2026-07-07T15:40:05 carbon_intensity: 2025-03-22T00:00:00Z -> 2025-03-25T00:00:00Z, rows=72
2026-07-07T15:40:10 carbon_intensity: 2025-03-25T00:00:00Z -> 2025-03-28T00:00:00Z, rows=72
2026-07-07T15:40:16 carbon_intensity: 2025-03-28T00:00:00Z -> 2025-03-31T00:00:00Z, rows=72
2026-07-07T15:40:22 carbon_intensity: 2025-03-31T00:00:00Z -> 2025-04-03T00:00:00Z, rows=72
2026-07-07T15:40:27 carbon_intensity: 2025-04-03T00:00:00Z -> 2025-04-06T00:00:00Z, rows=72
2026-07-07T15:40:32 carbon_intensity: 2025-04-06T00:00:00Z -> 2025-04-09T00:00:00Z, rows=72
2026-07-07T15:40:38 carbon_intensity: 2025-04-09T00:00:00Z -> 2025-04-12T00:00:00Z, rows=72
2026-07-07T15:40:45 carbon_intensity: 2025-04-12T00:00:00Z -> 2025-04-15T00:00:00Z, rows=72
2026-07-07T15:40:57 carbon_intensity: 2025-04-15T00:00:00Z -> 2025-04-18T00:00:00Z, rows=72
2026-07-07T15:41:02 carbon_intensity: 2025-04-18T00:00:00Z -> 2025-04-21T00:00:00Z, rows=72
2026-07-07T15:41:08 carbon_intensity: 2025-04-21T00:00:00Z -> 2025-04-24T00:00:00Z, rows=72
2026-07-07T15:41:16 carbon_intensity: 2025-04-24T00:00:00Z -> 2025-04-27T00:00:00Z, rows=72
2026-07-07T15:41:20 carbon_intensity: 2025-04-27T00:00:00Z -> 2025-04-30T00:00:00Z, rows=72
2026-07-07T15:41:25 carbon_intensity: 2025-04-30T00:00:00Z -> 2025-05-03T00:00:00Z, rows=72
2026-07-07T15:41:29 carbon_intensity: 2025-05-03T00:00:00Z -> 2025-05-06T00:00:00Z, rows=72
2026-07-07T15:41:34 carbon_intensity: 2025-05-06T00:00:00Z -> 2025-05-09T00:00:00Z, rows=72
2026-07-07T15:41:39 carbon_intensity: 2025-05-09T00:00:00Z -> 2025-05-12T00:00:00Z, rows=72
2026-07-07T15:41:45 carbon_intensity: 2025-05-12T00:00:00Z -> 2025-05-15T00:00:00Z, rows=72
2026-07-07T15:41:51 carbon_intensity: 2025-05-15T00:00:00Z -> 2025-05-18T00:00:00Z, rows=72
2026-07-07T15:41:56 carbon_intensity: 2025-05-18T00:00:00Z -> 2025-05-21T00:00:00Z, rows=72
2026-07-07T15:42:00 carbon_intensity: 2025-05-21T00:00:00Z -> 2025-05-24T00:00:00Z, rows=72
2026-07-07T15:42:05 carbon_intensity: 2025-05-24T00:00:00Z -> 2025-05-27T00:00:00Z, rows=72
2026-07-07T15:42:15 carbon_intensity: 2025-05-27T00:00:00Z -> 2025-05-30T00:00:00Z, rows=72
2026-07-07T15:42:20 carbon_intensity: 2025-05-30T00:00:00Z -> 2025-06-02T00:00:00Z, rows=72
2026-07-07T15:42:25 carbon_intensity: 2025-06-02T00:00:00Z -> 2025-06-05T00:00:00Z, rows=72
2026-07-07T15:42:30 carbon_intensity: 2025-06-05T00:00:00Z -> 2025-06-08T00:00:00Z, rows=72
2026-07-07T15:42:33 carbon_intensity: 2025-06-08T00:00:00Z -> 2025-06-11T00:00:00Z, rows=72
2026-07-07T15:42:39 carbon_intensity: 2025-06-11T00:00:00Z -> 2025-06-14T00:00:00Z, rows=72
2026-07-07T15:42:43 carbon_intensity: 2025-06-14T00:00:00Z -> 2025-06-17T00:00:00Z, rows=72
2026-07-07T15:42:49 carbon_intensity: 2025-06-17T00:00:00Z -> 2025-06-20T00:00:00Z, rows=72
2026-07-07T15:42:54 carbon_intensity: 2025-06-20T00:00:00Z -> 2025-06-23T00:00:00Z, rows=72
2026-07-07T15:43:06 carbon_intensity: 2025-06-23T00:00:00Z -> 2025-06-26T00:00:00Z, rows=72
2026-07-07T15:43:10 carbon_intensity: 2025-06-26T00:00:00Z -> 2025-06-29T00:00:00Z, rows=72
2026-07-07T15:43:16 carbon_intensity: 2025-06-29T00:00:00Z -> 2025-07-02T00:00:00Z, rows=72
2026-07-07T15:43:20 carbon_intensity: 2025-07-02T00:00:00Z -> 2025-07-05T00:00:00Z, rows=72
2026-07-07T15:43:27 carbon_intensity: 2025-07-05T00:00:00Z -> 2025-07-08T00:00:00Z, rows=72
2026-07-07T15:43:33 carbon_intensity: 2025-07-08T00:00:00Z -> 2025-07-11T00:00:00Z, rows=72
2026-07-07T15:43:39 carbon_intensity: 2025-07-11T00:00:00Z -> 2025-07-14T00:00:00Z, rows=72
2026-07-07T15:43:45 carbon_intensity: 2025-07-14T00:00:00Z -> 2025-07-17T00:00:00Z, rows=72
2026-07-07T15:43:50 carbon_intensity: 2025-07-17T00:00:00Z -> 2025-07-20T00:00:00Z, rows=72
2026-07-07T15:43:57 carbon_intensity: 2025-07-20T00:00:00Z -> 2025-07-23T00:00:00Z, rows=72
2026-07-07T15:44:03 carbon_intensity: 2025-07-23T00:00:00Z -> 2025-07-26T00:00:00Z, rows=72
2026-07-07T15:44:09 carbon_intensity: 2025-07-26T00:00:00Z -> 2025-07-29T00:00:00Z, rows=72
2026-07-07T15:44:14 carbon_intensity: 2025-07-29T00:00:00Z -> 2025-08-01T00:00:00Z, rows=72
2026-07-07T15:44:19 carbon_intensity: 2025-08-01T00:00:00Z -> 2025-08-04T00:00:00Z, rows=72
2026-07-07T15:44:25 carbon_intensity: 2025-08-04T00:00:00Z -> 2025-08-07T00:00:00Z, rows=72
2026-07-07T15:44:30 carbon_intensity: 2025-08-07T00:00:00Z -> 2025-08-10T00:00:00Z, rows=72
2026-07-07T15:44:36 carbon_intensity: 2025-08-10T00:00:00Z -> 2025-08-13T00:00:00Z, rows=72
2026-07-07T15:44:41 carbon_intensity: 2025-08-13T00:00:00Z -> 2025-08-16T00:00:00Z, rows=72
2026-07-07T15:44:47 carbon_intensity: 2025-08-16T00:00:00Z -> 2025-08-19T00:00:00Z, rows=72
2026-07-07T15:45:00 carbon_intensity: 2025-08-19T00:00:00Z -> 2025-08-22T00:00:00Z, rows=72
2026-07-07T15:45:04 carbon_intensity: 2025-08-22T00:00:00Z -> 2025-08-25T00:00:00Z, rows=72
2026-07-07T15:45:09 carbon_intensity: 2025-08-25T00:00:00Z -> 2025-08-28T00:00:00Z, rows=72
2026-07-07T15:45:17 carbon_intensity: 2025-08-28T00:00:00Z -> 2025-08-31T00:00:00Z, rows=72
2026-07-07T15:45:23 carbon_intensity: 2025-08-31T00:00:00Z -> 2025-09-03T00:00:00Z, rows=72
2026-07-07T15:45:28 carbon_intensity: 2025-09-03T00:00:00Z -> 2025-09-06T00:00:00Z, rows=72
2026-07-07T15:45:38 carbon_intensity: 2025-09-06T00:00:00Z -> 2025-09-09T00:00:00Z, rows=72
2026-07-07T15:45:43 carbon_intensity: 2025-09-09T00:00:00Z -> 2025-09-12T00:00:00Z, rows=72
2026-07-07T15:45:47 carbon_intensity: 2025-09-12T00:00:00Z -> 2025-09-15T00:00:00Z, rows=72
2026-07-07T15:45:54 carbon_intensity: 2025-09-15T00:00:00Z -> 2025-09-18T00:00:00Z, rows=72
2026-07-07T15:45:58 carbon_intensity: 2025-09-18T00:00:00Z -> 2025-09-21T00:00:00Z, rows=72
2026-07-07T15:46:02 carbon_intensity: 2025-09-21T00:00:00Z -> 2025-09-24T00:00:00Z, rows=72
2026-07-07T15:46:09 carbon_intensity: 2025-09-24T00:00:00Z -> 2025-09-27T00:00:00Z, rows=72
2026-07-07T15:46:14 carbon_intensity: 2025-09-27T00:00:00Z -> 2025-09-30T00:00:00Z, rows=72
2026-07-07T15:46:24 carbon_intensity: 2025-09-30T00:00:00Z -> 2025-10-03T00:00:00Z, rows=72
2026-07-07T15:46:31 carbon_intensity: 2025-10-03T00:00:00Z -> 2025-10-06T00:00:00Z, rows=72
2026-07-07T15:46:36 carbon_intensity: 2025-10-06T00:00:00Z -> 2025-10-09T00:00:00Z, rows=72
2026-07-07T15:46:42 carbon_intensity: 2025-10-09T00:00:00Z -> 2025-10-12T00:00:00Z, rows=72
2026-07-07T15:46:46 carbon_intensity: 2025-10-12T00:00:00Z -> 2025-10-15T00:00:00Z, rows=72
2026-07-07T15:46:51 carbon_intensity: 2025-10-15T00:00:00Z -> 2025-10-18T00:00:00Z, rows=72
2026-07-07T15:46:56 carbon_intensity: 2025-10-18T00:00:00Z -> 2025-10-21T00:00:00Z, rows=72
2026-07-07T15:47:02 carbon_intensity: 2025-10-21T00:00:00Z -> 2025-10-24T00:00:00Z, rows=72
2026-07-07T15:47:08 carbon_intensity: 2025-10-24T00:00:00Z -> 2025-10-27T00:00:00Z, rows=72
2026-07-07T15:47:14 carbon_intensity: 2025-10-27T00:00:00Z -> 2025-10-30T00:00:00Z, rows=72
2026-07-07T15:47:26 carbon_intensity: 2025-10-30T00:00:00Z -> 2025-11-02T00:00:00Z, rows=72
2026-07-07T15:47:33 carbon_intensity: 2025-11-02T00:00:00Z -> 2025-11-05T00:00:00Z, rows=72
2026-07-07T15:47:39 carbon_intensity: 2025-11-05T00:00:00Z -> 2025-11-08T00:00:00Z, rows=72
2026-07-07T15:47:44 carbon_intensity: 2025-11-08T00:00:00Z -> 2025-11-11T00:00:00Z, rows=72
2026-07-07T15:47:49 carbon_intensity: 2025-11-11T00:00:00Z -> 2025-11-14T00:00:00Z, rows=72
2026-07-07T15:47:55 carbon_intensity: 2025-11-14T00:00:00Z -> 2025-11-17T00:00:00Z, rows=72
