2026-07-11T09:41:37 carbon_intensity: 2020-01-01T00:00:00Z -> 2020-01-04T00:00:00Z, rows=72
2026-07-11T10:01:54 carbon_intensity: 2021-12-09T00:00:00Z -> 2021-12-12T00:00:00Z, rows=72
2026-07-11T10:01:58 carbon_intensity: 2021-12-12T00:00:00Z -> 2021-12-15T00:00:00Z, rows=72
2026-07-11T10:02:02 carbon_intensity: 2021-12-15T00:00:00Z -> 2021-12-18T00:00:00Z, rows=72
2026-07-11T10:02:07 carbon_intensity: 2021-12-18T00:00:00Z -> 2021-12-21T00:00:00Z, rows=72
2026-07-11T10:02:12 carbon_intensity: 2021-12-21T00:00:00Z -> 2021-12-24T00:00:00Z, rows=72
2026-07-11T10:02:15 carbon_intensity: 2021-12-24T00:00:00Z -> 2021-12-27T00:00:00Z, rows=72
2026-07-11T10:02:19 carbon_intensity: 2021-12-27T00:00:00Z -> 2021-12-30T00:00:00Z, rows=72
2026-07-11T10:02:24 carbon_intensity: 2021-12-30T00:00:00Z -> 2022-01-02T00:00:00Z, rows=72
2026-07-11T10:02:28 carbon_intensity: 2022-01-02T00:00:00Z -> 2022-01-05T00:00:00Z, rows=72
2026-07-11T10:02:32 carbon_intensity: 2022-01-05T00:00:00Z -> 2022-01-08T00:00:00Z, rows=72
2026-07-11T10:02:35 carbon_intensity: 2022-01-08T00:00:00Z -> 2022-01-11T00:00:00Z, rows=72
2026-07-11T10:02:39 carbon_intensity: 2022-01-11T00:00:00Z -> 2022-01-14T00:00:00Z, rows=72
2026-07-11T10:02:43 carbon_intensity: 2022-01-14T00:00:00Z -> 2022-01-17T00:00:00Z, rows=72
2026-07-11T10:02:46 carbon_intensity: 2022-01-17T00:00:00Z -> 2022-01-20T00:00:00Z, rows=72
2026-07-11T10:02:50 carbon_intensity: 2022-01-20T00:00:00Z -> 2022-01-23T00:00:00Z, rows=72
2026-07-11T10:02:54 carbon_intensity: 2022-01-23T00:00:00Z -> 2022-01-26T00:00:00Z, rows=72
2026-07-11T10:02:59 carbon_intensity: 2022-01-26T00:00:00Z -> 2022-01-29T00:00:00Z, rows=72
2026-07-11T10:03:03 carbon_intensity: 2022-01-29T00:00:00Z -> 2022-02-01T00:00:00Z, rows=72
2026-07-11T10:03:06 carbon_intensity: 2022-02-01T00:00:00Z -> 2022-02-04T00:00:00Z, rows=72
2026-07-11T10:03:11 carbon_intensity: 2022-02-04T00:00:00Z -> 2022-02-07T00:00:00Z, rows=72
2026-07-11T10:03:14 carbon_intensity: 2022-02-07T00:00:00Z -> 2022-02-10T00:00:00Z, rows=72
2026-07-11T10:03:18 carbon_intensity: 2022-02-10T00:00:00Z -> 2022-02-13T00:00:00Z, rows=72
2026-07-11T10:03:22 carbon_intensity: 2022-02-13T00:00:00Z -> 2022-02-16T00:00:00Z, rows=72
2026-07-11T10:03:27 carbon_intensity: 2022-02-16T00:00:00Z -> 2022-02-19T00:00:00Z, rows=72
2026-07-11T10:03:31 carbon_intensity: 2022-02-19T00:00:00Z -> 2022-02-22T00:00:00Z, rows=72
2026-07-11T10:03:34 carbon_intensity: 2022-02-22T00:00:00Z -> 2022-02-25T00:00:00Z, rows=72
2026-07-11T10:03:38 carbon_intensity: 2022-02-25T00:00:00Z -> 2022-02-28T00:00:00Z, rows=72
2026-07-11T10:03:43 carbon_intensity: 2022-02-28T00:00:00Z -> 2022-03-03T00:00:00Z, rows=72
2026-07-11T10:03:46 carbon_intensity: 2022-03-03T00:00:00Z -> 2022-03-06T00:00:00Z, rows=72
2026-07-11T10:03:51 carbon_intensity: 2022-03-06T00:00:00Z -> 2022-03-09T00:00:00Z, rows=72
2026-07-11T10:03:54 carbon_intensity: 2022-03-09T00:00:00Z -> 2022-03-12T00:00:00Z, rows=72
2026-07-11T10:03:58 carbon_intensity: 2022-03-12T00:00:00Z -> 2022-03-15T00:00:00Z, rows=72
2026-07-11T10:04:03 carbon_intensity: 2022-03-15T00:00:00Z -> 2022-03-18T00:00:00Z, rows=72
2026-07-11T10:04:06 carbon_intensity: 2022-03-18T00:00:00Z -> 2022-03-21T00:00:00Z, rows=72
2026-07-11T10:04:11 carbon_intensity: 2022-03-21T00:00:00Z -> 2022-03-24T00:00:00Z, rows=72
2026-07-11T10:04:14 carbon_intensity: 2022-03-24T00:00:00Z -> 2022-03-27T00:00:00Z, rows=72
2026-07-11T10:04:20 carbon_intensity: 2022-03-27T00:00:00Z -> 2022-03-30T00:00:00Z, rows=72
2026-07-11T10:04:24 carbon_intensity: 2022-03-30T00:00:00Z -> 2022-04-02T00:00:00Z, rows=72
2026-07-11T10:04:27 carbon_intensity: 2022-04-02T00:00:00Z -> 2022-04-05T00:00:00Z, rows=72
2026-07-11T10:04:33 carbon_intensity: 2022-04-05T00:00:00Z -> 2022-04-08T00:00:00Z, rows=72
2026-07-11T10:04:36 carbon_intensity: 2022-04-08T00:00:00Z -> 2022-04-11T00:00:00Z, rows=72
2026-07-11T10:04:39 carbon_intensity: 2022-04-11T00:00:00Z -> 2022-04-14T00:00:00Z, rows=72
2026-07-11T10:04:44 carbon_intensity: 2022-04-14T00:00:00Z -> 2022-04-17T00:00:00Z, rows=72
2026-07-11T10:04:48 carbon_intensity: 2022-04-17T00:00:00Z -> 2022-04-20T00:00:00Z, rows=72
2026-07-11T10:04:53 carbon_intensity: 2022-04-20T00:00:00Z -> 2022-04-23T00:00:00Z, rows=72
2026-07-11T10:04:57 carbon_intensity: 2022-04-23T00:00:00Z -> 2022-04-26T00:00:00Z, rows=72
2026-07-11T10:05:02 carbon_intensity: 2022-04-26T00:00:00Z -> 2022-04-29T00:00:00Z, rows=72
2026-07-11T10:05:06 carbon_intensity: 2022-04-29T00:00:00Z -> 2022-05-02T00:00:00Z, rows=72
2026-07-11T10:05:10 carbon_intensity: 2022-05-02T00:00:00Z -> 2022-05-05T00:00:00Z, rows=72
2026-07-11T10:05:14 carbon_intensity: 2022-05-05T00:00:00Z -> 2022-05-08T00:00:00Z, rows=72
2026-07-11T10:05:18 carbon_intensity: 2022-05-08T00:00:00Z -> 2022-05-11T00:00:00Z, rows=72
2026-07-11T10:05:22 carbon_intensity: 2022-05-11T00:00:00Z -> 2022-05-14T00:00:00Z, rows=72
2026-07-11T10:05:26 carbon_intensity: 2022-05-14T00:00:00Z -> 2022-05-17T00:00:00Z, rows=72
2026-07-11T10:05:31 carbon_intensity: 2022-05-17T00:00:00Z -> 2022-05-20T00:00:00Z, rows=72
2026-07-11T10:05:35 carbon_intensity: 2022-05-20T00:00:00Z -> 2022-05-23T00:00:00Z, rows=72
2026-07-11T10:05:39 carbon_intensity: 2022-05-23T00:00:00Z -> 2022-05-26T00:00:00Z, rows=72
2026-07-11T10:05:43 carbon_intensity: 2022-05-26T00:00:00Z -> 2022-05-29T00:00:00Z, rows=72
2026-07-11T10:05:47 carbon_intensity: 2022-05-29T00:00:00Z -> 2022-06-01T00:00:00Z, rows=72
2026-07-11T10:05:50 carbon_intensity: 2022-06-01T00:00:00Z -> 2022-06-04T00:00:00Z, rows=72
2026-07-11T10:05:54 carbon_intensity: 2022-06-04T00:00:00Z -> 2022-06-07T00:00:00Z, rows=72
2026-07-11T10:05:59 carbon_intensity: 2022-06-07T00:00:00Z -> 2022-06-10T00:00:00Z, rows=72
2026-07-11T10:06:03 carbon_intensity: 2022-06-10T00:00:00Z -> 2022-06-13T00:00:00Z, rows=72
2026-07-11T10:06:07 carbon_intensity: 2022-06-13T00:00:00Z -> 2022-06-16T00:00:00Z, rows=72
2026-07-11T10:06:11 carbon_intensity: 2022-06-16T00:00:00Z -> 2022-06-19T00:00:00Z, rows=72
2026-07-11T10:06:15 carbon_intensity: 2022-06-19T00:00:00Z -> 2022-06-22T00:00:00Z, rows=72
2026-07-11T10:06:20 carbon_intensity: 2022-06-22T00:00:00Z -> 2022-06-25T00:00:00Z, rows=72
2026-07-11T10:06:25 carbon_intensity: 2022-06-25T00:00:00Z -> 2022-06-28T00:00:00Z, rows=72
2026-07-11T10:06:29 carbon_intensity: 2022-06-28T00:00:00Z -> 2022-07-01T00:00:00Z, rows=72
2026-07-11T10:06:34 carbon_intensity: 2022-07-01T00:00:00Z -> 2022-07-04T00:00:00Z, rows=72
2026-07-11T10:06:38 carbon_intensity: 2022-07-04T00:00:00Z -> 2022-07-07T00:00:00Z, rows=72
2026-07-11T10:06:43 carbon_intensity: 2022-07-07T00:00:00Z -> 2022-07-10T00:00:00Z, rows=72
2026-07-11T10:06:48 carbon_intensity: 2022-07-10T00:00:00Z -> 2022-07-13T00:00:00Z, rows=72
2026-07-11T10:06:52 carbon_intensity: 2022-07-13T00:00:00Z -> 2022-07-16T00:00:00Z, rows=72
2026-07-11T10:06:57 carbon_intensity: 2022-07-16T00:00:00Z -> 2022-07-19T00:00:00Z, rows=72
2026-07-11T10:07:01 carbon_intensity: 2022-07-19T00:00:00Z -> 2022-07-22T00:00:00Z, rows=72
2026-07-11T10:07:05 carbon_intensity: 2022-07-22T00:00:00Z -> 2022-07-25T00:00:00Z, rows=72
2026-07-11T10:07:09 carbon_intensity: 2022-07-25T00:00:00Z -> 2022-07-28T00:00:00Z, rows=72
2026-07-11T10:07:14 carbon_intensity: 2022-07-28T00:00:00Z -> 2022-07-31T00:00:00Z, rows=72
2026-07-11T10:07:17 carbon_intensity: 2022-07-31T00:00:00Z -> 2022-08-03T00:00:00Z, rows=72
2026-07-11T10:07:22 carbon_intensity: 2022-08-03T00:00:00Z -> 2022-08-06T00:00:00Z, rows=72
2026-07-11T10:07:26 carbon_intensity: 2022-08-06T00:00:00Z -> 2022-08-09T00:00:00Z, rows=72
2026-07-11T10:07:31 carbon_intensity: 2022-08-09T00:00:00Z -> 2022-08-12T00:00:00Z, rows=72
2026-07-11T10:07:35 carbon_intensity: 2022-08-12T00:00:00Z -> 2022-08-15T00:00:00Z, rows=72
2026-07-11T10:07:52 carbon_intensity: 2022-08-15T00:00:00Z -> 2022-08-18T00:00:00Z, rows=72
2026-07-11T10:08:00 carbon_intensity: 2022-08-18T00:00:00Z -> 2022-08-21T00:00:00Z, rows=72
2026-07-11T10:08:13 carbon_intensity: 2022-08-21T00:00:00Z -> 2022-08-24T00:00:00Z, rows=72
2026-07-11T10:08:17 carbon_intensity: 2022-08-24T00:00:00Z -> 2022-08-27T00:00:00Z, rows=72
2026-07-11T10:08:21 carbon_intensity: 2022-08-27T00:00:00Z -> 2022-08-30T00:00:00Z, rows=72
2026-07-11T10:10:57 carbon_intensity: 2022-08-30T00:00:00Z -> 2022-09-02T00:00:00Z, rows=72
2026-07-11T10:11:02 carbon_intensity: 2022-09-02T00:00:00Z -> 2022-09-05T00:00:00Z, rows=72
2026-07-11T10:11:06 carbon_intensity: 2022-09-05T00:00:00Z -> 2022-09-08T00:00:00Z, rows=72
2026-07-11T10:11:10 carbon_intensity: 2022-09-08T00:00:00Z -> 2022-09-11T00:00:00Z, rows=72
2026-07-11T10:11:14 carbon_intensity: 2022-09-11T00:00:00Z -> 2022-09-14T00:00:00Z, rows=72
2026-07-11T10:11:18 carbon_intensity: 2022-09-14T00:00:00Z -> 2022-09-17T00:00:00Z, rows=72
2026-07-11T10:11:22 carbon_intensity: 2022-09-17T00:00:00Z -> 2022-09-20T00:00:00Z, rows=72
2026-07-11T10:11:27 carbon_intensity: 2022-09-20T00:00:00Z -> 2022-09-23T00:00:00Z, rows=72
2026-07-11T10:11:31 carbon_intensity: 2022-09-23T00:00:00Z -> 2022-09-26T00:00:00Z, rows=72
2026-07-11T10:11:36 carbon_intensity: 2022-09-26T00:00:00Z -> 2022-09-29T00:00:00Z, rows=72
2026-07-11T10:11:40 carbon_intensity: 2022-09-29T00:00:00Z -> 2022-10-02T00:00:00Z, rows=72
2026-07-11T10:11:45 carbon_intensity: 2022-10-02T00:00:00Z -> 2022-10-05T00:00:00Z, rows=72
2026-07-11T10:11:49 carbon_intensity: 2022-10-05T00:00:00Z -> 2022-10-08T00:00:00Z, rows=72
2026-07-11T10:11:52 carbon_intensity: 2022-10-08T00:00:00Z -> 2022-10-11T00:00:00Z, rows=72
2026-07-11T10:11:57 carbon_intensity: 2022-10-11T00:00:00Z -> 2022-10-14T00:00:00Z, rows=72
2026-07-11T10:12:02 carbon_intensity: 2022-10-14T00:00:00Z -> 2022-10-17T00:00:00Z, rows=72
2026-07-11T10:12:06 carbon_intensity: 2022-10-17T00:00:00Z -> 2022-10-20T00:00:00Z, rows=72
2026-07-11T10:12:11 carbon_intensity: 2022-10-20T00:00:00Z -> 2022-10-23T00:00:00Z, rows=72
2026-07-11T10:12:14 carbon_intensity: 2022-10-23T00:00:00Z -> 2022-10-26T00:00:00Z, rows=72
2026-07-11T10:12:18 carbon_intensity: 2022-10-26T00:00:00Z -> 2022-10-29T00:00:00Z, rows=72
2026-07-11T10:12:22 carbon_intensity: 2022-10-29T00:00:00Z -> 2022-11-01T00:00:00Z, rows=72
2026-07-11T10:12:26 carbon_intensity: 2022-11-01T00:00:00Z -> 2022-11-04T00:00:00Z, rows=72
2026-07-11T10:12:31 carbon_intensity: 2022-11-04T00:00:00Z -> 2022-11-07T00:00:00Z, rows=72
2026-07-11T10:12:36 carbon_intensity: 2022-11-07T00:00:00Z -> 2022-11-10T00:00:00Z, rows=72
2026-07-11T10:12:40 carbon_intensity: 2022-11-10T00:00:00Z -> 2022-11-13T00:00:00Z, rows=72
2026-07-11T10:12:45 carbon_intensity: 2022-11-13T00:00:00Z -> 2022-11-16T00:00:00Z, rows=72
2026-07-11T10:12:48 carbon_intensity: 2022-11-16T00:00:00Z -> 2022-11-19T00:00:00Z, rows=72
2026-07-11T10:12:52 carbon_intensity: 2022-11-19T00:00:00Z -> 2022-11-22T00:00:00Z, rows=72
2026-07-11T10:12:57 carbon_intensity: 2022-11-22T00:00:00Z -> 2022-11-25T00:00:00Z, rows=72
2026-07-11T10:13:01 carbon_intensity: 2022-11-25T00:00:00Z -> 2022-11-28T00:00:00Z, rows=72
2026-07-11T10:13:06 carbon_intensity: 2022-11-28T00:00:00Z -> 2022-12-01T00:00:00Z, rows=72
2026-07-11T10:13:11 carbon_intensity: 2022-12-01T00:00:00Z -> 2022-12-04T00:00:00Z, rows=72
2026-07-11T10:13:15 carbon_intensity: 2022-12-04T00:00:00Z -> 2022-12-07T00:00:00Z, rows=72
2026-07-11T10:13:20 carbon_intensity: 2022-12-07T00:00:00Z -> 2022-12-10T00:00:00Z, rows=72
2026-07-11T10:13:25 carbon_intensity: 2022-12-10T00:00:00Z -> 2022-12-13T00:00:00Z, rows=72
2026-07-11T10:13:30 carbon_intensity: 2022-12-13T00:00:00Z -> 2022-12-16T00:00:00Z, rows=72
2026-07-11T10:13:33 carbon_intensity: 2022-12-16T00:00:00Z -> 2022-12-19T00:00:00Z, rows=72
2026-07-11T10:13:38 carbon_intensity: 2022-12-19T00:00:00Z -> 2022-12-22T00:00:00Z, rows=72
2026-07-11T10:13:42 carbon_intensity: 2022-12-22T00:00:00Z -> 2022-12-25T00:00:00Z, rows=72
2026-07-11T10:13:47 carbon_intensity: 2022-12-25T00:00:00Z -> 2022-12-28T00:00:00Z, rows=72
2026-07-11T10:13:50 carbon_intensity: 2022-12-28T00:00:00Z -> 2022-12-31T00:00:00Z, rows=72
2026-07-11T10:13:54 carbon_intensity: 2022-12-31T00:00:00Z -> 2023-01-03T00:00:00Z, rows=72
2026-07-11T10:13:58 carbon_intensity: 2023-01-03T00:00:00Z -> 2023-01-06T00:00:00Z, rows=72
2026-07-11T10:14:03 carbon_intensity: 2023-01-06T00:00:00Z -> 2023-01-09T00:00:00Z, rows=72
2026-07-11T10:14:07 carbon_intensity: 2023-01-09T00:00:00Z -> 2023-01-12T00:00:00Z, rows=72
2026-07-11T10:14:11 carbon_intensity: 2023-01-12T00:00:00Z -> 2023-01-15T00:00:00Z, rows=72
2026-07-11T10:14:15 carbon_intensity: 2023-01-15T00:00:00Z -> 2023-01-18T00:00:00Z, rows=72
2026-07-11T10:14:19 carbon_intensity: 2023-01-18T00:00:00Z -> 2023-01-21T00:00:00Z, rows=72
2026-07-11T10:14:22 carbon_intensity: 2023-01-21T00:00:00Z -> 2023-01-24T00:00:00Z, rows=72
2026-07-11T10:14:26 carbon_intensity: 2023-01-24T00:00:00Z -> 2023-01-27T00:00:00Z, rows=72
2026-07-11T10:14:31 carbon_intensity: 2023-01-27T00:00:00Z -> 2023-01-30T00:00:00Z, rows=72
2026-07-11T10:14:35 carbon_intensity: 2023-01-30T00:00:00Z -> 2023-02-02T00:00:00Z, rows=72
2026-07-11T10:14:40 carbon_intensity: 2023-02-02T00:00:00Z -> 2023-02-05T00:00:00Z, rows=72
2026-07-11T10:14:45 carbon_intensity: 2023-02-05T00:00:00Z -> 2023-02-08T00:00:00Z, rows=72
2026-07-11T10:14:48 carbon_intensity: 2023-02-08T00:00:00Z -> 2023-02-11T00:00:00Z, rows=72
2026-07-11T10:14:53 carbon_intensity: 2023-02-11T00:00:00Z -> 2023-02-14T00:00:00Z, rows=72
2026-07-11T10:14:57 carbon_intensity: 2023-02-14T00:00:00Z -> 2023-02-17T00:00:00Z, rows=72
2026-07-11T10:15:01 carbon_intensity: 2023-02-17T00:00:00Z -> 2023-02-20T00:00:00Z, rows=72
2026-07-11T10:15:06 carbon_intensity: 2023-02-20T00:00:00Z -> 2023-02-23T00:00:00Z, rows=72
2026-07-11T10:15:12 carbon_intensity: 2023-02-23T00:00:00Z -> 2023-02-26T00:00:00Z, rows=72
2026-07-11T10:15:15 carbon_intensity: 2023-02-26T00:00:00Z -> 2023-03-01T00:00:00Z, rows=72
2026-07-11T10:15:19 carbon_intensity: 2023-03-01T00:00:00Z -> 2023-03-04T00:00:00Z, rows=72
2026-07-11T10:15:25 carbon_intensity: 2023-03-04T00:00:00Z -> 2023-03-07T00:00:00Z, rows=72
2026-07-11T10:15:29 carbon_intensity: 2023-03-07T00:00:00Z -> 2023-03-10T00:00:00Z, rows=72
2026-07-11T10:15:34 carbon_intensity: 2023-03-10T00:00:00Z -> 2023-03-13T00:00:00Z, rows=72
2026-07-11T10:15:38 carbon_intensity: 2023-03-13T00:00:00Z -> 2023-03-16T00:00:00Z, rows=72
2026-07-11T10:15:42 carbon_intensity: 2023-03-16T00:00:00Z -> 2023-03-19T00:00:00Z, rows=72
2026-07-11T10:15:47 carbon_intensity: 2023-03-19T00:00:00Z -> 2023-03-22T00:00:00Z, rows=72
2026-07-11T10:15:50 carbon_intensity: 2023-03-22T00:00:00Z -> 2023-03-25T00:00:00Z, rows=72
2026-07-11T10:15:55 carbon_intensity: 2023-03-25T00:00:00Z -> 2023-03-28T00:00:00Z, rows=72
2026-07-11T10:16:00 carbon_intensity: 2023-03-28T00:00:00Z -> 2023-03-31T00:00:00Z, rows=72
2026-07-11T10:16:05 carbon_intensity: 2023-03-31T00:00:00Z -> 2023-04-03T00:00:00Z, rows=72
2026-07-11T10:16:09 carbon_intensity: 2023-04-03T00:00:00Z -> 2023-04-06T00:00:00Z, rows=72
2026-07-11T10:16:14 carbon_intensity: 2023-04-06T00:00:00Z -> 2023-04-09T00:00:00Z, rows=72
2026-07-11T10:16:18 carbon_intensity: 2023-04-09T00:00:00Z -> 2023-04-12T00:00:00Z, rows=72
2026-07-11T10:16:22 carbon_intensity: 2023-04-12T00:00:00Z -> 2023-04-15T00:00:00Z, rows=72
2026-07-11T10:16:26 carbon_intensity: 2023-04-15T00:00:00Z -> 2023-04-18T00:00:00Z, rows=72
2026-07-11T10:16:29 carbon_intensity: 2023-04-18T00:00:00Z -> 2023-04-21T00:00:00Z, rows=72
2026-07-11T10:16:34 carbon_intensity: 2023-04-21T00:00:00Z -> 2023-04-24T00:00:00Z, rows=72
2026-07-11T10:16:38 carbon_intensity: 2023-04-24T00:00:00Z -> 2023-04-27T00:00:00Z, rows=72
2026-07-11T10:16:42 carbon_intensity: 2023-04-27T00:00:00Z -> 2023-04-30T00:00:00Z, rows=72
2026-07-11T10:16:47 carbon_intensity: 2023-04-30T00:00:00Z -> 2023-05-03T00:00:00Z, rows=72
2026-07-11T10:16:51 carbon_intensity: 2023-05-03T00:00:00Z -> 2023-05-06T00:00:00Z, rows=72
2026-07-11T10:16:55 carbon_intensity: 2023-05-06T00:00:00Z -> 2023-05-09T00:00:00Z, rows=72
2026-07-11T10:16:59 carbon_intensity: 2023-05-09T00:00:00Z -> 2023-05-12T00:00:00Z, rows=72
2026-07-11T10:17:03 carbon_intensity: 2023-05-12T00:00:00Z -> 2023-05-15T00:00:00Z, rows=72
2026-07-11T10:17:07 carbon_intensity: 2023-05-15T00:00:00Z -> 2023-05-18T00:00:00Z, rows=72
2026-07-11T10:17:12 carbon_intensity: 2023-05-18T00:00:00Z -> 2023-05-21T00:00:00Z, rows=72
2026-07-11T10:17:16 carbon_intensity: 2023-05-21T00:00:00Z -> 2023-05-24T00:00:00Z, rows=72
2026-07-11T10:17:19 carbon_intensity: 2023-05-24T00:00:00Z -> 2023-05-27T00:00:00Z, rows=72
2026-07-11T10:17:24 carbon_intensity: 2023-05-27T00:00:00Z -> 2023-05-30T00:00:00Z, rows=72
2026-07-11T10:17:29 carbon_intensity: 2023-05-30T00:00:00Z -> 2023-06-02T00:00:00Z, rows=72
2026-07-11T10:17:32 carbon_intensity: 2023-06-02T00:00:00Z -> 2023-06-05T00:00:00Z, rows=72
2026-07-11T10:17:37 carbon_intensity: 2023-06-05T00:00:00Z -> 2023-06-08T00:00:00Z, rows=72
2026-07-11T10:17:42 carbon_intensity: 2023-06-08T00:00:00Z -> 2023-06-11T00:00:00Z, rows=72
2026-07-11T10:17:47 carbon_intensity: 2023-06-11T00:00:00Z -> 2023-06-14T00:00:00Z, rows=72
2026-07-11T10:17:51 carbon_intensity: 2023-06-14T00:00:00Z -> 2023-06-17T00:00:00Z, rows=72
2026-07-11T10:17:54 carbon_intensity: 2023-06-17T00:00:00Z -> 2023-06-20T00:00:00Z, rows=72
2026-07-11T10:17:58 carbon_intensity: 2023-06-20T00:00:00Z -> 2023-06-23T00:00:00Z, rows=72
2026-07-11T10:18:03 carbon_intensity: 2023-06-23T00:00:00Z -> 2023-06-26T00:00:00Z, rows=72
2026-07-11T10:18:08 carbon_intensity: 2023-06-26T00:00:00Z -> 2023-06-29T00:00:00Z, rows=72
2026-07-11T10:18:12 carbon_intensity: 2023-06-29T00:00:00Z -> 2023-07-02T00:00:00Z, rows=72
2026-07-11T10:18:15 carbon_intensity: 2023-07-02T00:00:00Z -> 2023-07-05T00:00:00Z, rows=72
2026-07-11T10:18:19 carbon_intensity: 2023-07-05T00:00:00Z -> 2023-07-08T00:00:00Z, rows=72
2026-07-11T10:18:23 carbon_intensity: 2023-07-08T00:00:00Z -> 2023-07-11T00:00:00Z, rows=72
2026-07-11T10:18:27 carbon_intensity: 2023-07-11T00:00:00Z -> 2023-07-14T00:00:00Z, rows=72
2026-07-11T10:18:31 carbon_intensity: 2023-07-14T00:00:00Z -> 2023-07-17T00:00:00Z, rows=72
2026-07-11T10:18:36 carbon_intensity: 2023-07-17T00:00:00Z -> 2023-07-20T00:00:00Z, rows=72
2026-07-11T10:18:39 carbon_intensity: 2023-07-20T00:00:00Z -> 2023-07-23T00:00:00Z, rows=72
2026-07-11T10:18:43 carbon_intensity: 2023-07-23T00:00:00Z -> 2023-07-26T00:00:00Z, rows=72
2026-07-11T10:18:48 carbon_intensity: 2023-07-26T00:00:00Z -> 2023-07-29T00:00:00Z, rows=72
2026-07-11T10:18:54 carbon_intensity: 2023-07-29T00:00:00Z -> 2023-08-01T00:00:00Z, rows=72
2026-07-11T10:18:58 carbon_intensity: 2023-08-01T00:00:00Z -> 2023-08-04T00:00:00Z, rows=72
2026-07-11T10:19:03 carbon_intensity: 2023-08-04T00:00:00Z -> 2023-08-07T00:00:00Z, rows=72
2026-07-11T10:19:08 carbon_intensity: 2023-08-07T00:00:00Z -> 2023-08-10T00:00:00Z, rows=72
2026-07-11T10:19:12 carbon_intensity: 2023-08-10T00:00:00Z -> 2023-08-13T00:00:00Z, rows=72
2026-07-11T10:19:16 carbon_intensity: 2023-08-13T00:00:00Z -> 2023-08-16T00:00:00Z, rows=72
2026-07-11T10:19:20 carbon_intensity: 2023-08-16T00:00:00Z -> 2023-08-19T00:00:00Z, rows=72
2026-07-11T10:19:24 carbon_intensity: 2023-08-19T00:00:00Z -> 2023-08-22T00:00:00Z, rows=72
2026-07-11T10:19:28 carbon_intensity: 2023-08-22T00:00:00Z -> 2023-08-25T00:00:00Z, rows=72
2026-07-11T10:19:32 carbon_intensity: 2023-08-25T00:00:00Z -> 2023-08-28T00:00:00Z, rows=72
2026-07-11T10:19:36 carbon_intensity: 2023-08-28T00:00:00Z -> 2023-08-31T00:00:00Z, rows=72
2026-07-11T10:19:40 carbon_intensity: 2023-08-31T00:00:00Z -> 2023-09-03T00:00:00Z, rows=72
2026-07-11T10:19:43 carbon_intensity: 2023-09-03T00:00:00Z -> 2023-09-06T00:00:00Z, rows=72
2026-07-11T10:19:47 carbon_intensity: 2023-09-06T00:00:00Z -> 2023-09-09T00:00:00Z, rows=72
2026-07-11T10:19:50 carbon_intensity: 2023-09-09T00:00:00Z -> 2023-09-12T00:00:00Z, rows=72
2026-07-11T10:19:54 carbon_intensity: 2023-09-12T00:00:00Z -> 2023-09-15T00:00:00Z, rows=72
2026-07-11T10:19:58 carbon_intensity: 2023-09-15T00:00:00Z -> 2023-09-18T00:00:00Z, rows=72
2026-07-11T10:20:02 carbon_intensity: 2023-09-18T00:00:00Z -> 2023-09-21T00:00:00Z, rows=72
2026-07-11T10:20:05 carbon_intensity: 2023-09-21T00:00:00Z -> 2023-09-24T00:00:00Z, rows=72
2026-07-11T10:20:09 carbon_intensity: 2023-09-24T00:00:00Z -> 2023-09-27T00:00:00Z, rows=72
2026-07-11T10:20:13 carbon_intensity: 2023-09-27T00:00:00Z -> 2023-09-30T00:00:00Z, rows=72
2026-07-11T10:20:18 carbon_intensity: 2023-09-30T00:00:00Z -> 2023-10-03T00:00:00Z, rows=72
2026-07-11T10:20:22 carbon_intensity: 2023-10-03T00:00:00Z -> 2023-10-06T00:00:00Z, rows=72
2026-07-11T10:20:26 carbon_intensity: 2023-10-06T00:00:00Z -> 2023-10-09T00:00:00Z, rows=72
2026-07-11T10:20:31 carbon_intensity: 2023-10-09T00:00:00Z -> 2023-10-12T00:00:00Z, rows=72
2026-07-11T10:20:35 carbon_intensity: 2023-10-12T00:00:00Z -> 2023-10-15T00:00:00Z, rows=72
2026-07-11T10:20:40 carbon_intensity: 2023-10-15T00:00:00Z -> 2023-10-18T00:00:00Z, rows=72
2026-07-11T10:20:43 carbon_intensity: 2023-10-18T00:00:00Z -> 2023-10-21T00:00:00Z, rows=72
2026-07-11T10:20:47 carbon_intensity: 2023-10-21T00:00:00Z -> 2023-10-24T00:00:00Z, rows=72
2026-07-11T10:20:52 carbon_intensity: 2023-10-24T00:00:00Z -> 2023-10-27T00:00:00Z, rows=72
2026-07-11T10:20:55 carbon_intensity: 2023-10-27T00:00:00Z -> 2023-10-30T00:00:00Z, rows=72
2026-07-11T10:20:58 carbon_intensity: 2023-10-30T00:00:00Z -> 2023-11-02T00:00:00Z, rows=72
2026-07-11T10:21:03 carbon_intensity: 2023-11-02T00:00:00Z -> 2023-11-05T00:00:00Z, rows=72
2026-07-11T10:21:07 carbon_intensity: 2023-11-05T00:00:00Z -> 2023-11-08T00:00:00Z, rows=72
2026-07-11T10:21:11 carbon_intensity: 2023-11-08T00:00:00Z -> 2023-11-11T00:00:00Z, rows=72
2026-07-11T10:21:16 carbon_intensity: 2023-11-11T00:00:00Z -> 2023-11-14T00:00:00Z, rows=72
2026-07-11T10:21:21 carbon_intensity: 2023-11-14T00:00:00Z -> 2023-11-17T00:00:00Z, rows=72
